Time_(ns),RMSD_(nm)
40.7600021,0.1133078
40.7700005,0.1135620
40.7800026,0.1170629
40.7900009,0.1341560
40.8000031,0.1177461
40.8100014,0.1232060
40.8200035,0.1173043
40.8300018,0.1305709
40.8400002,0.1347069
40.8500023,0.1366624
40.8600006,0.1287623
40.8700027,0.1224991
40.8800011,0.1167948
40.8900032,0.1277877
40.9000015,0.1224765
40.9100037,0.1167426
40.9200020,0.1151254
40.9300003,0.1200985
40.9400024,0.1122444
40.9500008,0.1148390
40.9600029,0.1224494
40.9700012,0.1280962
40.9800034,0.1310298
40.9900017,0.1385619
41.0000038,0.1317628
41.0100021,0.1293523
41.0200005,0.1193164
41.0300026,0.1317922
41.0400009,0.1170463
41.0500031,0.1142629
41.0600014,0.1193558
41.0700035,0.1119563
41.0800018,0.1229838
41.0900002,0.1095303
41.1000023,0.1240317
41.1100006,0.1227689
41.1200027,0.1128935
41.1300011,0.1270755
41.1400032,0.1395746
41.1500015,0.1260847
41.1600037,0.1323636
41.1700020,0.1553574
41.1800003,0.1641946
41.1900024,0.1603217
41.2000008,0.1671331
41.2100029,0.1782756
41.2200012,0.1713317
41.2300034,0.1586625
41.2400017,0.1520737
41.2500038,0.1549486
41.2600021,0.1731641
41.2700005,0.1852699
41.2800026,0.1713194
41.2900009,0.1780648
41.3000031,0.1796995
41.3100014,0.1894655
41.3200035,0.1736093
41.3300018,0.1845417
41.3400002,0.1732139
41.3500023,0.1680987
41.3600006,0.1579048
41.3700027,0.1488446
41.3800011,0.1434436
41.3900032,0.1542178
41.4000015,0.1535087
41.4100037,0.1688773
41.4200020,0.1628634
41.4300003,0.1612208
41.4400024,0.1761300
41.4500008,0.1973235
41.4600029,0.1883170
41.4700012,0.1943364
41.4800034,0.2010176
41.4900017,0.1930162
41.5000038,0.1795326
41.5100021,0.1753098
41.5200005,0.2014563
41.5300026,0.2009106
41.5400009,0.1819373
41.5500031,0.1792847
41.5600014,0.1682606
41.5700035,0.1663630
41.5800018,0.1523552
41.5900002,0.1637196
41.6000023,0.1655690
41.6100006,0.1876235
41.6200027,0.1795325
41.6300011,0.1465067
41.6400032,0.1578727
41.6500015,0.1794764
41.6600037,0.1943265
41.6700020,0.2094212
41.6800003,0.2013327
41.6900024,0.1910543
41.7000008,0.1866682
41.7100029,0.1828062
41.7200012,0.1786215
41.7300034,0.1742766
41.7400017,0.1834538
41.7500038,0.1917217
41.7600021,0.1647947
41.7700005,0.1494575
41.7800026,0.1495529
41.7900009,0.1750339
41.8000031,0.1871613
41.8100014,0.2116315
41.8200035,0.2132750
41.8300018,0.1830558
41.8400002,0.1898998
41.8500023,0.1806910
41.8600006,0.1720162
41.8700027,0.1880355
41.8800011,0.1900359
41.8900032,0.1897859
41.9000015,0.1707869
41.9100037,0.1834780
41.9200020,0.1931339
41.9300003,0.1905324
41.9400024,0.1838823
41.9500008,0.1631970
41.9600029,0.1632417
41.9700012,0.1650925
41.9800034,0.1613516
41.9900017,0.1522186
42.0000038,0.1485585
42.0100021,0.1625493
42.0200005,0.1521054
42.0300026,0.1782553
42.0400009,0.1736001
42.0500031,0.1857986
42.0600014,0.1806736
42.0700035,0.1869469
42.0800018,0.1737886
42.0900002,0.1782654
42.1000023,0.1807210
42.1100006,0.1710692
42.1200027,0.1884388
42.1300011,0.1934700
42.1400032,0.1920190
42.1500015,0.2035368
42.1600037,0.2140177
42.1700020,0.2148360
42.1800003,0.2237027
42.1900024,0.2185029
42.2000008,0.2211588
42.2100029,0.2180095
42.2200012,0.2042866
42.2300034,0.2069517
42.2400017,0.2088490
42.2500038,0.2092904
42.2600021,0.2132850
42.2700005,0.1834074
42.2800026,0.1757406
42.2900009,0.1741619
42.3000031,0.1897556
42.3100014,0.1616288
42.3200035,0.1692759
42.3300018,0.1451212
42.3400002,0.1399040
42.3500023,0.1377202
42.3600006,0.1295630
42.3700027,0.1417929
42.3800011,0.1733935
42.3900032,0.1868402
42.4000015,0.1610547
42.4100037,0.1695677
42.4200020,0.1734580
42.4300003,0.1713110
42.4400024,0.1806265
42.4500008,0.1781683
42.4600029,0.1714215
42.4700012,0.1624366
42.4800034,0.1819389
42.4900017,0.1677970
42.5000038,0.1648075
42.5100021,0.1706651
42.5200005,0.1712637
42.5300026,0.2032718
42.5400009,0.2309107
42.5500031,0.2016223
42.5600014,0.1928381
42.5700035,0.2086690
42.5800018,0.2028564
42.5900002,0.2058092
42.6000023,0.1973651
42.6100006,0.2084615
42.6200027,0.1924307
42.6300011,0.1790861
42.6400032,0.1760236
42.6500015,0.1772550
42.6600037,0.1564262
42.6700020,0.1548147
42.6800003,0.1485622
42.6900024,0.1653611
42.7000008,0.1823773
42.7100029,0.2140383
42.7200012,0.2237229
42.7300034,0.2032787
42.7400017,0.2061753
42.7500038,0.1843809
42.7600021,0.1773382
42.7700005,0.1903933
42.7800026,0.1851825
42.7900009,0.1658260
42.8000031,0.1670579
42.8100014,0.1391662
42.8200035,0.1425378
42.8300018,0.1529565
42.8400002,0.1617653
42.8500023,0.1672540
42.8600006,0.1902265
42.8700027,0.1693504
42.8800011,0.1894416
42.8900032,0.1780950
42.9000015,0.1839530
42.9100037,0.1786795
42.9200020,0.1934223
42.9300003,0.1884264
42.9400024,0.1746124
42.9500008,0.1841500
42.9600029,0.1995616
42.9700012,0.1916513
42.9800034,0.1892699
42.9900017,0.2098784
43.0000038,0.2232553
43.0100021,0.2244285
43.0200005,0.2045266
43.0300026,0.1917571
43.0400009,0.1982789
43.0500031,0.1879062
43.0600014,0.1829795
43.0700035,0.1782094
43.0800018,0.1944429
43.0900002,0.1946424
43.1000023,0.1766821
43.1100006,0.1942837
43.1200027,0.2081144
43.1300011,0.2007456
43.1400032,0.2049975
43.1500015,0.1920201
43.1600037,0.2128658
43.1700020,0.2273210
43.1800003,0.2275550
43.1900024,0.2393616
43.2000008,0.2560844
43.2100029,0.2612647
43.2200012,0.2557863
43.2300034,0.2648917
43.2400017,0.2656210
43.2500038,0.2771990
43.2600021,0.2690383
43.2700005,0.2689881
43.2800026,0.2655978
43.2900009,0.2613378
43.3000031,0.2700232
43.3100014,0.2858508
43.3200035,0.2717125
43.3300018,0.2869708
43.3400002,0.2713146
43.3500023,0.2738166
43.3600006,0.2597368
43.3700027,0.2502032
43.3800011,0.2378069
43.3900032,0.2638357
43.4000015,0.2878477
43.4100037,0.2975893
43.4200020,0.2854472
43.4300003,0.2784401
43.4400024,0.2746283
43.4500008,0.2777222
43.4600029,0.2708777
43.4700012,0.2603898
43.4800034,0.2792867
43.4900017,0.2813545
43.5000038,0.2831442
43.5100021,0.2777296
43.5200005,0.2925339
43.5300026,0.3003436
43.5400009,0.2995981
43.5500031,0.2886324
43.5600014,0.2972325
43.5700035,0.2790241
43.5800018,0.2750738
43.5900040,0.2712485
43.6000023,0.2828165
43.6100006,0.2801959
43.6200027,0.2811112
43.6300011,0.2823443
43.6400032,0.2758570
43.6500015,0.2674199
43.6600037,0.2569631
43.6700020,0.2244957
43.6800003,0.2419336
43.6900024,0.2308164
43.7000008,0.2449281
43.7100029,0.2368901
43.7200012,0.2467976
43.7300034,0.2592617
43.7400017,0.2483067
43.7500038,0.2460448
43.7600021,0.2478965
43.7700005,0.2388193
43.7800026,0.2413263
43.7900009,0.2125651
43.8000031,0.2262029
43.8100014,0.2225708
43.8200035,0.2131333
43.8300018,0.2165799
43.8400040,0.2141093
43.8500023,0.1955651
43.8600006,0.1724627
43.8700027,0.1866022
43.8800011,0.1785499
43.8900032,0.1994749
43.9000015,0.1870169
43.9100037,0.1871445
43.9200020,0.2126866
43.9300003,0.2183560
43.9400024,0.1910370
43.9500008,0.2150597
43.9600029,0.1980645
43.9700012,0.2349004
43.9800034,0.2074080
43.9900017,0.2009098
44.0000038,0.2003464
44.0100021,0.2069461
44.0200005,0.2225727
44.0300026,0.2292975
44.0400009,0.2396417
44.0500031,0.2383777
44.0600014,0.2337642
44.0700035,0.2242533
44.0800018,0.2146789
44.0900040,0.2175227
44.1000023,0.1851704
44.1100006,0.1812772
44.1200027,0.1537639
44.1300011,0.1781824
44.1400032,0.1835033
44.1500015,0.1817345
44.1600037,0.1906848
44.1700020,0.1964215
44.1800003,0.1936961
44.1900024,0.2037840
44.2000008,0.1804758
44.2100029,0.1626109
44.2200012,0.1770035
44.2300034,0.1719415
44.2400017,0.1674367
44.2500038,0.1811385
44.2600021,0.1620493
44.2700005,0.1843342
44.2800026,0.1951439
44.2900009,0.1857718
44.3000031,0.1869405
44.3100014,0.1966213
44.3200035,0.1792453
44.3300018,0.1924740
44.3400040,0.2082579
44.3500023,0.2041280
44.3600006,0.2046619
44.3700027,0.1868787
44.3800011,0.1892273
44.3900032,0.1910398
44.4000015,0.2133209
44.4100037,0.2303288
44.4200020,0.2151412
44.4300003,0.2005466
44.4400024,0.1841931
44.4500008,0.1899410
44.4600029,0.1950489
44.4700012,0.2067979
44.4800034,0.2011674
44.4900017,0.1816392
44.5000038,0.1867175
44.5100021,0.2026349
44.5200005,0.2154698
44.5300026,0.2155528
44.5400009,0.2190649
44.5500031,0.2165709
44.5600014,0.2317201
44.5700035,0.2447587
44.5800018,0.2314363
44.5900040,0.2389473
44.6000023,0.2271399
44.6100006,0.2416215
44.6200027,0.2439884
44.6300011,0.2547371
44.6400032,0.2281099
44.6500015,0.2459196
44.6600037,0.2366684
44.6700020,0.2757186
44.6800003,0.2681925
44.6900024,0.2584781
44.7000008,0.2316070
44.7100029,0.2367435
44.7200012,0.2311757
44.7300034,0.2304079
44.7400017,0.2257351
44.7500038,0.2356111
44.7600021,0.2328333
44.7700005,0.2465555
44.7800026,0.2531958
44.7900009,0.2751521
44.8000031,0.2583483
44.8100014,0.2579559
44.8200035,0.2388077
44.8300018,0.2496430
44.8400040,0.2467203
44.8500023,0.2632433
44.8600006,0.2564721
44.8700027,0.2398259
44.8800011,0.2449654
44.8900032,0.2429358
44.9000015,0.2403966
44.9100037,0.2469503
44.9200020,0.2039249
44.9300003,0.2259212
44.9400024,0.2093248
44.9500008,0.2071323
44.9600029,0.2030828
44.9700012,0.2062485
44.9800034,0.2013083
44.9900017,0.1983723
45.0000038,0.2000657
45.0100021,0.1850432
45.0200005,0.1885899
45.0300026,0.1740913
45.0400009,0.1591491
45.0500031,0.1478896
45.0600014,0.1564383
45.0700035,0.1549136
45.0800018,0.1552849
45.0900040,0.1494448
45.1000023,0.1527940
45.1100006,0.1536693
45.1200027,0.1489023
45.1300011,0.1501992
45.1400032,0.1443690
45.1500015,0.1454561
45.1600037,0.1631245
45.1700020,0.1384501
45.1800003,0.1496739
45.1900024,0.1563868
45.2000008,0.1637982
45.2100029,0.1487441
45.2200012,0.1504301
45.2300034,0.1414264
45.2400017,0.1479725
45.2500038,0.1531686
45.2600021,0.1469808
45.2700005,0.1497712
45.2800026,0.1552751
45.2900009,0.1451484
45.3000031,0.1391521
45.3100014,0.1576539
45.3200035,0.1473836
45.3300018,0.1541090
45.3400040,0.1533537
45.3500023,0.1491281
45.3600006,0.1551650
45.3700027,0.1441801
45.3800011,0.1337286
45.3900032,0.1390206
45.4000015,0.1243183
45.4100037,0.1407584
45.4200020,0.1401020
45.4300003,0.1495508
45.4400024,0.1445280
45.4500008,0.1462949
45.4600029,0.1302737
45.4700012,0.1421814
45.4800034,0.1447710
45.4900017,0.1424987
45.5000038,0.1634049
45.5100021,0.1622205
45.5200005,0.1588243
45.5300026,0.1523838
45.5400009,0.1507798
45.5500031,0.1488534
45.5600014,0.1428097
45.5700035,0.1363420
45.5800018,0.1266201
45.5900040,0.1394466
45.6000023,0.1596752
45.6100006,0.1410953
45.6200027,0.1612457
45.6300011,0.1491340
45.6400032,0.1446783
45.6500015,0.1435166
45.6600037,0.1518040
45.6700020,0.1525136
45.6800003,0.1529753
45.6900024,0.1505819
45.7000008,0.1403088
45.7100029,0.1378367
45.7200012,0.1411016
45.7300034,0.1413762
45.7400017,0.1382384
45.7500038,0.1412167
45.7600021,0.1330026
45.7700005,0.1357043
45.7800026,0.1359576
45.7900009,0.1385336
45.8000031,0.1333755
45.8100014,0.1384603
45.8200035,0.1376928
45.8300018,0.1400712
45.8400040,0.1356438
45.8500023,0.1380082
45.8600006,0.1433119
45.8700027,0.1387204
45.8800011,0.1518621
45.8900032,0.1645668
45.9000015,0.1403611
45.9100037,0.1363564
45.9200020,0.1556646
45.9300003,0.1468032
45.9400024,0.1380946
45.9500008,0.1333597
45.9600029,0.1273661
45.9700012,0.1321014
45.9800034,0.1346145
45.9900017,0.1289951
46.0000038,0.1318763
46.0100021,0.1486565
46.0200005,0.1379966
46.0300026,0.1366640
46.0400009,0.1378779
46.0500031,0.1361058
46.0600014,0.1395196
46.0700035,0.1380457
46.0800018,0.1396021
46.0900040,0.1321447
46.1000023,0.1338609
46.1100006,0.1366300
46.1200027,0.1437098
46.1300011,0.1507045
46.1400032,0.1399164
46.1500015,0.1482401
46.1600037,0.1448854
46.1700020,0.1330128
46.1800003,0.1598483
46.1900024,0.1502983
46.2000008,0.1466530
46.2100029,0.1413652
46.2200012,0.1481619
46.2300034,0.1514634
46.2400017,0.1549381
46.2500038,0.1380645
46.2600021,0.1436736
46.2700005,0.1460284
46.2800026,0.1298977
46.2900009,0.1320663
46.3000031,0.1377631
46.3100014,0.1261427
46.3200035,0.1372887
46.3300018,0.1343248
46.3400040,0.1279355
46.3500023,0.1324530
46.3600006,0.1527423
46.3700027,0.1464552
46.3800011,0.1335836
46.3900032,0.1476482
46.4000015,0.1407593
46.4100037,0.1467578
46.4200020,0.1611894
46.4300003,0.1673963
46.4400024,0.1702810
46.4500008,0.1652786
46.4600029,0.1787332
46.4700012,0.1909277
46.4800034,0.1865961
46.4900017,0.1734042
46.5000038,0.1845589
46.5100021,0.1880634
46.5200005,0.1830954
46.5300026,0.1677848
46.5400009,0.1606874
46.5500031,0.1632133
46.5600014,0.1660477
46.5700035,0.1509842
46.5800018,0.1405689
46.5900040,0.1505139
46.6000023,0.1602113
46.6100006,0.1616709
46.6200027,0.1727480
46.6300011,0.1696229
46.6400032,0.1513115
46.6500015,0.1636224
46.6600037,0.1548081
46.6700020,0.1676141
46.6800041,0.1700365
46.6900024,0.1822436
46.7000008,0.1660266
46.7100029,0.1788128
46.7200012,0.1844474
46.7300034,0.1953109
46.7400017,0.1915831
46.7500038,0.1960813
46.7600021,0.1938829
46.7700005,0.1936312
46.7800026,0.1724687
46.7900009,0.1781350
46.8000031,0.1880592
46.8100014,0.1789110
46.8200035,0.1657954
46.8300018,0.1658219
46.8400040,0.1544417
46.8500023,0.1645316
46.8600006,0.1618268
46.8700027,0.1751563
46.8800011,0.1612622
46.8900032,0.1716042
46.9000015,0.1715486
46.9100037,0.1956189
46.9200020,0.2086381
46.9300041,0.1963578
46.9400024,0.1904018
46.9500008,0.1987123
46.9600029,0.2189627
46.9700012,0.2092043
46.9800034,0.2061764
46.9900017,0.2347368
47.0000038,0.2260421
47.0100021,0.2122858
47.0200005,0.2182639
47.0300026,0.2300086
47.0400009,0.2330976
47.0500031,0.2253182
47.0600014,0.2349131
47.0700035,0.2432313
47.0800018,0.2542595
47.0900040,0.2545060
47.1000023,0.2600559
47.1100006,0.2356087
47.1200027,0.2238228
47.1300011,0.2110995
47.1400032,0.2038158
47.1500015,0.2113195
47.1600037,0.2245520
47.1700020,0.2263538
47.1800041,0.2297409
47.1900024,0.2237547
47.2000008,0.2197718
47.2100029,0.2138045
47.2200012,0.2024011
47.2300034,0.1888976
47.2400017,0.1949344
47.2500038,0.2075158
47.2600021,0.2133307
47.2700005,0.2239243
47.2800026,0.2360105
47.2900009,0.2217981
47.3000031,0.2187289
47.3100014,0.2193111
47.3200035,0.2312941
47.3300018,0.2468101
47.3400040,0.2466952
47.3500023,0.2359729
47.3600006,0.2669400
47.3700027,0.2698690
47.3800011,0.2734569
47.3900032,0.2630083
47.4000015,0.2461504
47.4100037,0.2382996
47.4200020,0.2209065
47.4300041,0.2274950
47.4400024,0.2070161
47.4500008,0.2122070
47.4600029,0.2184227
47.4700012,0.2103771
47.4800034,0.2197433
47.4900017,0.2203662
47.5000038,0.2427034
47.5100021,0.2196456
47.5200005,0.2141317
47.5300026,0.2096908
47.5400009,0.2095108
47.5500031,0.2130710
47.5600014,0.1931674
47.5700035,0.2119192
47.5800018,0.2000498
47.5900040,0.1951505
47.6000023,0.1952088
47.6100006,0.1947770
47.6200027,0.1811630
47.6300011,0.1799752
47.6400032,0.1782600
47.6500015,0.1829639
47.6600037,0.1677050
47.6700020,0.1710215
47.6800041,0.1904133
47.6900024,0.1993223
47.7000008,0.2034400
47.7100029,0.2084637
47.7200012,0.2172098
47.7300034,0.2122199
47.7400017,0.2114257
47.7500038,0.1934678
47.7600021,0.1792145
47.7700005,0.1812726
47.7800026,0.1706489
47.7900009,0.1662511
47.8000031,0.1707989
47.8100014,0.1695232
47.8200035,0.1554003
47.8300018,0.1704992
47.8400040,0.1911715
47.8500023,0.1935578
47.8600006,0.2150965
47.8700027,0.2298928
47.8800011,0.2410548
47.8900032,0.2297157
47.9000015,0.2513991
47.9100037,0.2658417
47.9200020,0.2683909
47.9300041,0.2552257
47.9400024,0.2476728
47.9500008,0.2392679
47.9600029,0.2435406
47.9700012,0.2405865
47.9800034,0.2688412
47.9900017,0.2688042
48.0000038,0.2698934
48.0100021,0.2614391
48.0200005,0.2518819
48.0300026,0.2628299
48.0400009,0.2537276
48.0500031,0.2393078
48.0600014,0.2487551
48.0700035,0.2402885
48.0800018,0.2257167
48.0900040,0.2397815
48.1000023,0.2443914
48.1100006,0.2602895
48.1200027,0.2667376
48.1300011,0.2812300
48.1400032,0.2759251
48.1500015,0.2640258
48.1600037,0.2474318
48.1700020,0.2525821
48.1800041,0.2778468
48.1900024,0.2714208
48.2000008,0.2732158
48.2100029,0.2410661
48.2200012,0.2473094
48.2300034,0.2197684
48.2400017,0.2127201
48.2500038,0.2289338
48.2600021,0.2342493
48.2700005,0.2600516
48.2800026,0.2335320
48.2900009,0.2315428
48.3000031,0.2307319
48.3100014,0.2324142
48.3200035,0.2019927
48.3300018,0.2234973
48.3400040,0.2376345
48.3500023,0.2678037
48.3600006,0.2536357
48.3700027,0.2236880
48.3800011,0.2200390
48.3900032,0.2306634
48.4000015,0.2218067
48.4100037,0.2212099
48.4200020,0.2367804
48.4300041,0.2403921
48.4400024,0.2168097
48.4500008,0.1988308
48.4600029,0.2209182
48.4700012,0.1929032
48.4800034,0.1968607
48.4900017,0.1966084
48.5000038,0.1918650
48.5100021,0.2031991
48.5200005,0.1709568
48.5300026,0.1642220
48.5400009,0.1592568
48.5500031,0.1570114
48.5600014,0.1654826
48.5700035,0.1679549
48.5800018,0.1872047
48.5900040,0.1863944
48.6000023,0.1976724
48.6100006,0.2095159
48.6200027,0.2124071
48.6300011,0.2057387
48.6400032,0.2230628
48.6500015,0.2210807
48.6600037,0.2298817
48.6700020,0.2412985
48.6800041,0.2310041
48.6900024,0.2530823
48.7000008,0.2285792
48.7100029,0.2237540
48.7200012,0.2115366
48.7300034,0.2108584
48.7400017,0.2135415
48.7500038,0.2246431
48.7600021,0.2249655
48.7700005,0.2147986
48.7800026,0.2396797
48.7900009,0.2485785
48.8000031,0.2639542
48.8100014,0.2485269
48.8200035,0.2228004
48.8300018,0.2513051
48.8400040,0.2358216
48.8500023,0.2302153
48.8600006,0.2338015
48.8700027,0.2394597
48.8800011,0.2303549
48.8900032,0.2091781
48.9000015,0.2155959
48.9100037,0.2005562
48.9200020,0.2297037
48.9300041,0.2354338
48.9400024,0.2300361
48.9500008,0.2452418
48.9600029,0.2636320
48.9700012,0.2426572
48.9800034,0.2571580
48.9900017,0.2352192
49.0000038,0.2344109
49.0100021,0.2467610
49.0200005,0.2347055
49.0300026,0.2186021
49.0400009,0.2059307
49.0500031,0.1919720
49.0600014,0.1943422
49.0700035,0.1966785
49.0800018,0.2165811
49.0900040,0.2291035
49.1000023,0.2217182
49.1100006,0.2274496
49.1200027,0.2337196
49.1300011,0.2381164
49.1400032,0.2330165
49.1500015,0.2417093
49.1600037,0.2294312
49.1700020,0.2124536
49.1800041,0.2184114
49.1900024,0.2412760
49.2000008,0.2337386
49.2100029,0.2089052
49.2200012,0.2356532
49.2300034,0.2335184
49.2400017,0.2566068
49.2500038,0.2505643
49.2600021,0.2514762
49.2700005,0.2827428
49.2800026,0.2846001
49.2900009,0.2655464
49.3000031,0.2687314
49.3100014,0.2448954
49.3200035,0.2256875
49.3300018,0.2418983
49.3400040,0.2567375
49.3500023,0.2562960
49.3600006,0.2752048
49.3700027,0.2588496
49.3800011,0.2600081
49.3900032,0.2625958
49.4000015,0.2805420
49.4100037,0.2924352
49.4200020,0.2870000
49.4300041,0.3015683
49.4400024,0.2921612
49.4500008,0.2901642
49.4600029,0.2748204
49.4700012,0.2784995
49.4800034,0.2764915
49.4900017,0.2731490
49.5000038,0.2695770
49.5100021,0.2767693
49.5200005,0.2786064
49.5300026,0.2702774
49.5400009,0.2652542
49.5500031,0.2875378
49.5600014,0.3087494
49.5700035,0.3072221
49.5800018,0.3060277
49.5900040,0.2999445
49.6000023,0.3014194
49.6100006,0.3105869
49.6200027,0.3125209
49.6300011,0.2986501
49.6400032,0.2928064
49.6500015,0.2914311
49.6600037,0.2631591
49.6700020,0.2653836
49.6800041,0.2564484
49.6900024,0.2677909
49.7000008,0.2701212
49.7100029,0.2750072
49.7200012,0.2692640
49.7300034,0.2914972
49.7400017,0.2920197
49.7500038,0.2892872
49.7600021,0.2511438
49.7700005,0.2609046
49.7800026,0.2599572
49.7900009,0.2623160
49.8000031,0.2497102
49.8100014,0.2507708
49.8200035,0.2692202
49.8300018,0.2773431
49.8400040,0.2736336
49.8500023,0.2654356
49.8600006,0.2636273
49.8700027,0.2568830
49.8800011,0.2714672
49.8900032,0.2531344
49.9000015,0.2464653
49.9100037,0.2469975
49.9200020,0.2528562
49.9300041,0.2529784
49.9400024,0.2552038
49.9500008,0.2587346
49.9600029,0.2557342
49.9700012,0.2620278
49.9800034,0.2463725
49.9900017,0.2391294
50.0000038,0.2552269
50.0100021,0.2523674
50.0200043,0.2555335
50.0300026,0.2750755
50.0400009,0.2745932
50.0500031,0.2466587
50.0600014,0.2409879
50.0700035,0.2506450
50.0800018,0.2426939
50.0900040,0.2635229
50.1000023,0.2600821
50.1100006,0.2804438
50.1200027,0.2808292
50.1300011,0.2644047
50.1400032,0.2708517
50.1500015,0.2641051
50.1600037,0.2765358
50.1700020,0.2590813
50.1800041,0.2680833
50.1900024,0.2876608
50.2000008,0.2977623
50.2100029,0.2700011
50.2200012,0.2642614
50.2300034,0.2594405
50.2400017,0.2304798
50.2500038,0.2228657
50.2600021,0.2360840
50.2700043,0.2464997
50.2800026,0.2403717
50.2900009,0.2300581
50.3000031,0.2189999
50.3100014,0.2125008
50.3200035,0.2280134
50.3300018,0.2274743
50.3400040,0.2170849
50.3500023,0.2238416
50.3600006,0.2183277
50.3700027,0.2192129
50.3800011,0.2323033
50.3900032,0.2238882
50.4000015,0.2190043
50.4100037,0.2251429
50.4200020,0.2219881
50.4300041,0.2223531
50.4400024,0.2157854
50.4500008,0.2019538
50.4600029,0.1973469
50.4700012,0.2193169
50.4800034,0.1996358
50.4900017,0.2132927
50.5000038,0.2169492
50.5100021,0.2376470
50.5200043,0.2363871
50.5300026,0.2270510
50.5400009,0.2378355
50.5500031,0.2475009
50.5600014,0.2525552
50.5700035,0.2533138
50.5800018,0.2445511
50.5900040,0.2343243
50.6000023,0.2427189
50.6100006,0.2251118
50.6200027,0.2356690
50.6300011,0.2316094
50.6400032,0.2154231
50.6500015,0.2159474
50.6600037,0.2177128
50.6700020,0.1985616
50.6800041,0.1970350
50.6900024,0.2173594
50.7000008,0.2070123
50.7100029,0.2296508
50.7200012,0.2400431
50.7300034,0.2491637
50.7400017,0.2471902
50.7500038,0.2315258
50.7600021,0.2116064
50.7700043,0.1983772
50.7800026,0.1953624
50.7900009,0.1913675
50.8000031,0.1879320
50.8100014,0.2047639
50.8200035,0.2210332
50.8300018,0.2334483
50.8400040,0.2057504
50.8500023,0.2061678
50.8600006,0.2067818
50.8700027,0.2104317
50.8800011,0.2126572
50.8900032,0.2297414
50.9000015,0.2272304
50.9100037,0.2256395
50.9200020,0.2202355
50.9300041,0.2409200
50.9400024,0.2343316
50.9500008,0.2300694
50.9600029,0.2055532
50.9700012,0.1895630
50.9800034,0.1990821
50.9900017,0.1956032
51.0000038,0.2177314
51.0100021,0.2161825
51.0200043,0.2245070
51.0300026,0.2229154
51.0400009,0.2134583
51.0500031,0.2218495
51.0600014,0.2266110
51.0700035,0.2064265
51.0800018,0.2300646
51.0900040,0.2302123
51.1000023,0.2141172
51.1100006,0.1894016
51.1200027,0.1715225
51.1300011,0.1838944
51.1400032,0.1650952
51.1500015,0.1766730
51.1600037,0.1830198
51.1700020,0.1663490
51.1800041,0.1745138
51.1900024,0.1517193
51.2000008,0.1674961
51.2100029,0.1808258
51.2200012,0.1557049
51.2300034,0.1668945
51.2400017,0.1601124
51.2500038,0.1642087
51.2600021,0.1748904
51.2700043,0.1523375
51.2800026,0.1537991
51.2900009,0.1629919
51.3000031,0.1438040
51.3100014,0.1560317
51.3200035,0.1533370
51.3300018,0.1559637
51.3400040,0.1801690
51.3500023,0.1837643
51.3600006,0.1797915
51.3700027,0.1697317
51.3800011,0.1678645
51.3900032,0.1727502
51.4000015,0.1594628
51.4100037,0.1662116
51.4200020,0.1646793
51.4300041,0.1597953
51.4400024,0.1633490
51.4500008,0.1580907
51.4600029,0.1565234
51.4700012,0.1692139
51.4800034,0.1813237
51.4900017,0.1847641
51.5000038,0.1750280
51.5100021,0.1701100
51.5200043,0.1678880
51.5300026,0.1669047
51.5400009,0.1782629
51.5500031,0.1487356
51.5600014,0.1602089
51.5700035,0.1654200
51.5800018,0.1751865
51.5900040,0.1645643
51.6000023,0.1652656
51.6100006,0.1670219
51.6200027,0.1830821
51.6300011,0.1753394
51.6400032,0.1908505
51.6500015,0.1842032
51.6600037,0.1742553
51.6700020,0.1852118
51.6800041,0.1869763
51.6900024,0.1786071
51.7000008,0.1829763
51.7100029,0.1605778
51.7200012,0.1721511
51.7300034,0.1676795
51.7400017,0.1765480
51.7500038,0.1718969
51.7600021,0.1778356
51.7700043,0.1810180
51.7800026,0.1807366
51.7900009,0.1719958
51.8000031,0.1811849
51.8100014,0.1852198
51.8200035,0.1676325
51.8300018,0.1939297
51.8400040,0.1833311
51.8500023,0.1825566
51.8600006,0.1794427
51.8700027,0.1874158
51.8800011,0.1733910
51.8900032,0.1613817
51.9000015,0.1510799
51.9100037,0.1514643
51.9200020,0.1637779
51.9300041,0.1741435
51.9400024,0.1758195
51.9500008,0.1635817
51.9600029,0.1622006
51.9700012,0.1631810
51.9800034,0.1695178
51.9900017,0.1574005
52.0000038,0.1523075
52.0100021,0.1592845
52.0200043,0.1739855
52.0300026,0.1847312
52.0400009,0.1881411
52.0500031,0.1787145
52.0600014,0.1752341
52.0700035,0.1830883
52.0800018,0.1837841
52.0900040,0.1888325
52.1000023,0.1723790
52.1100006,0.1835809
52.1200027,0.1787080
52.1300011,0.1770373
52.1400032,0.1777155
52.1500015,0.1810856
52.1600037,0.1847999
52.1700020,0.1918307
52.1800041,0.1756791
52.1900024,0.1877640
52.2000008,0.1750660
52.2100029,0.1721262
52.2200012,0.1777684
52.2300034,0.1801408
52.2400017,0.1939436
52.2500038,0.1831505
52.2600021,0.1990273
52.2700043,0.2015342
52.2800026,0.2037058
52.2900009,0.2078829
52.3000031,0.2073826
52.3100014,0.1968729
52.3200035,0.1964276
52.3300018,0.2047587
52.3400040,0.1976626
52.3500023,0.1968121
52.3600006,0.2007816
52.3700027,0.1884291
52.3800011,0.1913328
52.3900032,0.2072700
52.4000015,0.2004777
