Time_(ns),RMSD_(nm)
47.7700005,0.1463121
47.7800026,0.1294575
47.7900009,0.1307475
47.8000031,0.1237173
47.8100014,0.1313535
47.8200035,0.1309806
47.8300018,0.1257092
47.8400040,0.1330434
47.8500023,0.1383810
47.8600006,0.1659807
47.8700027,0.1719729
47.8800011,0.1725326
47.8900032,0.1536240
47.9000015,0.1483659
47.9100037,0.1441682
47.9200020,0.1371099
47.9300041,0.1271346
47.9400024,0.1215101
47.9500008,0.1238671
47.9600029,0.1348181
47.9700012,0.1384816
47.9800034,0.1401211
47.9900017,0.1493976
48.0000038,0.1573145
48.0100021,0.1624775
48.0200005,0.1436302
48.0300026,0.1324195
48.0400009,0.1162403
48.0500031,0.1304433
48.0600014,0.1257699
48.0700035,0.1166862
48.0800018,0.1158508
48.0900040,0.1394252
48.1000023,0.1468988
48.1100006,0.1466361
48.1200027,0.1500775
48.1300011,0.1475730
48.1400032,0.1551329
48.1500015,0.1314127
48.1600037,0.1219182
48.1700020,0.1292374
48.1800041,0.1244440
48.1900024,0.1432160
48.2000008,0.1577873
48.2100029,0.1730809
48.2200012,0.1496462
48.2300034,0.1317476
48.2400017,0.1330767
48.2500038,0.1509502
48.2600021,0.1480362
48.2700005,0.1495453
48.2800026,0.1433827
48.2900009,0.1460281
48.3000031,0.1215091
48.3100014,0.1391421
48.3200035,0.1381101
48.3300018,0.1150477
48.3400040,0.1086934
48.3500023,0.1282516
48.3600006,0.1248997
48.3700027,0.1220818
48.3800011,0.1352076
48.3900032,0.1421276
48.4000015,0.1331334
48.4100037,0.1545612
48.4200020,0.1452520
48.4300041,0.1324781
48.4400024,0.1232726
48.4500008,0.1240796
48.4600029,0.1199308
48.4700012,0.1202521
48.4800034,0.1197689
48.4900017,0.1250120
48.5000038,0.1273107
48.5100021,0.1247217
48.5200005,0.1484345
48.5300026,0.1383434
48.5400009,0.1452092
48.5500031,0.1506407
48.5600014,0.1604059
48.5700035,0.1398022
48.5800018,0.1508442
48.5900040,0.1549398
48.6000023,0.1536933
48.6100006,0.1451878
48.6200027,0.1414484
48.6300011,0.1256665
48.6400032,0.1407461
48.6500015,0.1288282
48.6600037,0.1329023
48.6700020,0.1436058
48.6800041,0.1444581
48.6900024,0.1337218
48.7000008,0.1438329
48.7100029,0.1387473
48.7200012,0.1434349
48.7300034,0.1353046
48.7400017,0.1363475
48.7500038,0.1339253
48.7600021,0.1322779
48.7700005,0.1499102
48.7800026,0.1284099
48.7900009,0.1460809
48.8000031,0.1317216
48.8100014,0.1467895
48.8200035,0.1569813
48.8300018,0.1491283
48.8400040,0.1718923
48.8500023,0.1643021
48.8600006,0.1570634
48.8700027,0.1687749
48.8800011,0.1789208
48.8900032,0.1736951
48.9000015,0.1969819
48.9100037,0.1971480
48.9200020,0.1894182
48.9300041,0.1838758
48.9400024,0.1965152
48.9500008,0.1836797
48.9600029,0.1628899
48.9700012,0.1531260
48.9800034,0.1569469
48.9900017,0.1666856
49.0000038,0.1511735
49.0100021,0.1726923
49.0200005,0.1727902
49.0300026,0.1824561
49.0400009,0.1548960
49.0500031,0.1667818
49.0600014,0.1570634
49.0700035,0.1501638
49.0800018,0.1464533
49.0900040,0.1407003
49.1000023,0.1538676
49.1100006,0.1484608
49.1200027,0.1456249
49.1300011,0.1508431
49.1400032,0.1710574
49.1500015,0.1875846
49.1600037,0.1828986
49.1700020,0.1724480
49.1800041,0.1578485
49.1900024,0.1487037
49.2000008,0.1569536
49.2100029,0.1444255
49.2200012,0.1635754
49.2300034,0.1541867
49.2400017,0.1466821
49.2500038,0.1426678
49.2600021,0.1289034
49.2700005,0.1248149
49.2800026,0.1401124
49.2900009,0.1511472
49.3000031,0.1300806
49.3100014,0.1407875
49.3200035,0.1276327
49.3300018,0.1374010
49.3400040,0.1624551
49.3500023,0.1647486
49.3600006,0.1676058
49.3700027,0.1613707
49.3800011,0.1637671
49.3900032,0.1466757
49.4000015,0.1645227
49.4100037,0.1671329
49.4200020,0.1741582
49.4300041,0.1481955
49.4400024,0.1580482
49.4500008,0.1419630
49.4600029,0.1466781
49.4700012,0.1474464
49.4800034,0.1474907
49.4900017,0.1391273
49.5000038,0.1259645
49.5100021,0.1194294
49.5200005,0.1325093
49.5300026,0.1290822
49.5400009,0.1464202
49.5500031,0.1524718
49.5600014,0.1514692
49.5700035,0.1325224
49.5800018,0.1446638
49.5900040,0.1459479
49.6000023,0.1380493
49.6100006,0.1310229
49.6200027,0.1409611
49.6300011,0.1426217
49.6400032,0.1440821
49.6500015,0.1570827
49.6600037,0.1407351
49.6700020,0.1487768
49.6800041,0.1245197
49.6900024,0.1388272
49.7000008,0.1309709
49.7100029,0.1456164
49.7200012,0.1404647
49.7300034,0.1435536
49.7400017,0.1484099
49.7500038,0.1448433
49.7600021,0.1213068
49.7700005,0.1264790
49.7800026,0.1434576
49.7900009,0.1361353
49.8000031,0.1224483
49.8100014,0.1219404
49.8200035,0.1232800
49.8300018,0.1227061
49.8400040,0.1265650
49.8500023,0.1193876
49.8600006,0.1146662
49.8700027,0.1197237
49.8800011,0.1224908
49.8900032,0.1313017
49.9000015,0.1194021
49.9100037,0.1172578
49.9200020,0.1236802
49.9300041,0.1129697
49.9400024,0.1128717
49.9500008,0.1215907
49.9600029,0.1285447
49.9700012,0.1181177
49.9800034,0.1232215
49.9900017,0.1274256
50.0000038,0.1245656
50.0100021,0.1239299
50.0200043,0.1253682
50.0300026,0.1233913
50.0400009,0.1380119
50.0500031,0.1358577
50.0600014,0.1412162
50.0700035,0.1304102
50.0800018,0.1308387
50.0900040,0.1334710
50.1000023,0.1373936
50.1100006,0.1457847
50.1200027,0.1264644
50.1300011,0.1275408
50.1400032,0.1289786
50.1500015,0.1251008
50.1600037,0.1279447
50.1700020,0.1367700
50.1800041,0.1223855
50.1900024,0.1290432
50.2000008,0.1176933
50.2100029,0.1210501
50.2200012,0.1260442
50.2300034,0.1180794
50.2400017,0.1308420
50.2500038,0.1312737
50.2600021,0.1361217
50.2700043,0.1347984
50.2800026,0.1274154
50.2900009,0.1363708
50.3000031,0.1343697
50.3100014,0.1240507
50.3200035,0.1444265
50.3300018,0.1491481
50.3400040,0.1475455
50.3500023,0.1509756
50.3600006,0.1529705
50.3700027,0.1646704
50.3800011,0.1661185
50.3900032,0.1606061
50.4000015,0.1551364
50.4100037,0.1570158
50.4200020,0.1415118
50.4300041,0.1613190
50.4400024,0.1561926
50.4500008,0.1669923
50.4600029,0.1619106
50.4700012,0.1594752
50.4800034,0.1514242
50.4900017,0.1534309
50.5000038,0.1648694
50.5100021,0.1533867
50.5200043,0.1465932
50.5300026,0.1444501
50.5400009,0.1528362
50.5500031,0.1432362
50.5600014,0.1375604
50.5700035,0.1345527
50.5800018,0.1257638
50.5900040,0.1401636
50.6000023,0.1440510
50.6100006,0.1517377
50.6200027,0.1508301
50.6300011,0.1386680
50.6400032,0.1441531
50.6500015,0.1435459
50.6600037,0.1381018
50.6700020,0.1361745
50.6800041,0.1202269
50.6900024,0.1254274
50.7000008,0.1245211
50.7100029,0.1325332
50.7200012,0.1363925
50.7300034,0.1329061
50.7400017,0.1180828
50.7500038,0.1234099
50.7600021,0.1303741
50.7700043,0.1403234
50.7800026,0.1440640
50.7900009,0.1321704
50.8000031,0.1481495
50.8100014,0.1390296
50.8200035,0.1541249
50.8300018,0.1505147
50.8400040,0.1583981
50.8500023,0.1401241
50.8600006,0.1332211
50.8700027,0.1340661
50.8800011,0.1407317
50.8900032,0.1429681
50.9000015,0.1500331
50.9100037,0.1499742
50.9200020,0.1526650
50.9300041,0.1452374
50.9400024,0.1470307
50.9500008,0.1330568
50.9600029,0.1372281
50.9700012,0.1374482
50.9800034,0.1401456
50.9900017,0.1387404
51.0000038,0.1410221
51.0100021,0.1387402
51.0200043,0.1400101
51.0300026,0.1510160
51.0400009,0.1481681
51.0500031,0.1420560
51.0600014,0.1392032
51.0700035,0.1324598
51.0800018,0.1289438
51.0900040,0.1253233
51.1000023,0.1330190
51.1100006,0.1305701
51.1200027,0.1256504
51.1300011,0.1447003
51.1400032,0.1340008
51.1500015,0.1213946
51.1600037,0.1271338
51.1700020,0.1293170
51.1800041,0.1359168
51.1900024,0.1322738
51.2000008,0.1401771
51.2100029,0.1503371
51.2200012,0.1502084
51.2300034,0.1392222
51.2400017,0.1412178
51.2500038,0.1416911
51.2600021,0.1491021
51.2700043,0.1451434
51.2800026,0.1369012
51.2900009,0.1282844
51.3000031,0.1478465
51.3100014,0.1462720
51.3200035,0.1326098
51.3300018,0.1342221
51.3400040,0.1415713
51.3500023,0.1381620
51.3600006,0.1300225
51.3700027,0.1341216
51.3800011,0.1344095
51.3900032,0.1402031
51.4000015,0.1484112
51.4100037,0.1600792
51.4200020,0.1492772
51.4300041,0.1403295
51.4400024,0.1519175
51.4500008,0.1448880
51.4600029,0.1486477
51.4700012,0.1522808
51.4800034,0.1629006
51.4900017,0.1586241
51.5000038,0.1417121
51.5100021,0.1319290
51.5200043,0.1393051
51.5300026,0.1419586
51.5400009,0.1425497
51.5500031,0.1390823
51.5600014,0.1410995
51.5700035,0.1357137
51.5800018,0.1239711
51.5900040,0.1345444
51.6000023,0.1279381
51.6100006,0.1304083
51.6200027,0.1302768
51.6300011,0.1509701
51.6400032,0.1455097
51.6500015,0.1384197
51.6600037,0.1395863
51.6700020,0.1491492
51.6800041,0.1408365
51.6900024,0.1382441
51.7000008,0.1371128
51.7100029,0.1333568
51.7200012,0.1401094
51.7300034,0.1369721
51.7400017,0.1358731
51.7500038,0.1325104
51.7600021,0.1487629
51.7700043,0.1300101
51.7800026,0.1405238
51.7900009,0.1368794
51.8000031,0.1514301
51.8100014,0.1520312
51.8200035,0.1531420
51.8300018,0.1396659
51.8400040,0.1432773
51.8500023,0.1525030
51.8600006,0.1494650
51.8700027,0.1639361
51.8800011,0.1557954
51.8900032,0.1758107
51.9000015,0.1662417
51.9100037,0.1681976
51.9200020,0.1590767
51.9300041,0.1818304
51.9400024,0.1821742
51.9500008,0.1590461
51.9600029,0.1710677
51.9700012,0.1629888
51.9800034,0.1567462
51.9900017,0.1539750
52.0000038,0.1508005
52.0100021,0.1624608
52.0200043,0.1505409
52.0300026,0.1467465
52.0400009,0.1405284
52.0500031,0.1483036
52.0600014,0.1489069
52.0700035,0.1397621
52.0800018,0.1505758
52.0900040,0.1364566
52.1000023,0.1363589
52.1100006,0.1543131
52.1200027,0.1566807
52.1300011,0.1451669
52.1400032,0.1452032
52.1500015,0.1325623
52.1600037,0.1495579
52.1700020,0.1345792
52.1800041,0.1461310
52.1900024,0.1502838
52.2000008,0.1219687
52.2100029,0.1321520
52.2200012,0.1412623
52.2300034,0.1457203
52.2400017,0.1382365
52.2500038,0.1443654
52.2600021,0.1345836
52.2700043,0.1346504
52.2800026,0.1432409
52.2900009,0.1300697
52.3000031,0.1330845
52.3100014,0.1471932
52.3200035,0.1464621
52.3300018,0.1404420
52.3400040,0.1388454
52.3500023,0.1384123
52.3600006,0.1357027
52.3700027,0.1322412
52.3800011,0.1254367
52.3900032,0.1224390
52.4000015,0.1191715
52.4100037,0.1273516
52.4200020,0.1287220
52.4300041,0.1388057
52.4400024,0.1274908
52.4500008,0.1350495
52.4600029,0.1179245
52.4700012,0.1399026
52.4800034,0.1303686
52.4900017,0.1263336
52.5000038,0.1232763
52.5100021,0.1307884
52.5200043,0.1371893
52.5300026,0.1338497
52.5400009,0.1322738
52.5500031,0.1358905
52.5600014,0.1413412
52.5700035,0.1296200
52.5800018,0.1345060
52.5900040,0.1381058
52.6000023,0.1303575
52.6100006,0.1250160
52.6200027,0.1257726
52.6300011,0.1327494
52.6400032,0.1377216
52.6500015,0.1309894
52.6600037,0.1382236
52.6700020,0.1420740
52.6800041,0.1374559
52.6900024,0.1384090
52.7000008,0.1536159
52.7100029,0.1351906
52.7200012,0.1440864
52.7300034,0.1376023
52.7400017,0.1421393
52.7500038,0.1417158
52.7600021,0.1367456
52.7700043,0.1413019
52.7800026,0.1578923
52.7900009,0.1408351
52.8000031,0.1436169
52.8100014,0.1509005
52.8200035,0.1425392
52.8300018,0.1445359
52.8400040,0.1451642
52.8500023,0.1323353
52.8600006,0.1262017
52.8700027,0.1338497
52.8800011,0.1409638
52.8900032,0.1344741
52.9000015,0.1412327
52.9100037,0.1309502
52.9200020,0.1325860
52.9300041,0.1417603
52.9400024,0.1355328
52.9500008,0.1269601
52.9600029,0.1378051
52.9700012,0.1355513
52.9800034,0.1351140
52.9900017,0.1363336
53.0000038,0.1365964
53.0100021,0.1336901
53.0200043,0.1374369
53.0300026,0.1455377
53.0400009,0.1475899
53.0500031,0.1425174
53.0600014,0.1377323
53.0700035,0.1413551
53.0800018,0.1468908
53.0900040,0.1375495
53.1000023,0.1414227
53.1100044,0.1398445
53.1200027,0.1459648
53.1300011,0.1342946
53.1400032,0.1478554
53.1500015,0.1408544
53.1600037,0.1403269
53.1700020,0.1406634
53.1800041,0.1414098
53.1900024,0.1516184
53.2000008,0.1541374
53.2100029,0.1383829
53.2200012,0.1362302
53.2300034,0.1423319
53.2400017,0.1341712
53.2500038,0.1413859
53.2600021,0.1492047
53.2700043,0.1504676
53.2800026,0.1421356
53.2900009,0.1346560
53.3000031,0.1304113
53.3100014,0.1476152
53.3200035,0.1410294
53.3300018,0.1400844
53.3400040,0.1401612
53.3500023,0.1381126
53.3600044,0.1425679
53.3700027,0.1294228
53.3800011,0.1384306
53.3900032,0.1391450
53.4000015,0.1584995
53.4100037,0.1329923
53.4200020,0.1381319
53.4300041,0.1243156
53.4400024,0.1342194
53.4500008,0.1312854
53.4600029,0.1442005
53.4700012,0.1463444
53.4800034,0.1460160
53.4900017,0.1284486
53.5000038,0.1337837
53.5100021,0.1330803
53.5200043,0.1275602
53.5300026,0.1372650
53.5400009,0.1340604
53.5500031,0.1284433
53.5600014,0.1267898
53.5700035,0.1242161
53.5800018,0.1272103
53.5900040,0.1174515
53.6000023,0.1294980
53.6100044,0.1270161
53.6200027,0.1340372
53.6300011,0.1259863
53.6400032,0.1284633
53.6500015,0.1397947
53.6600037,0.1306686
53.6700020,0.1362457
53.6800041,0.1315239
53.6900024,0.1350282
53.7000008,0.1344310
53.7100029,0.1338476
53.7200012,0.1342734
53.7300034,0.1326305
53.7400017,0.1347018
53.7500038,0.1405707
53.7600021,0.1379752
53.7700043,0.1431200
53.7800026,0.1320995
53.7900009,0.1330305
53.8000031,0.1312028
53.8100014,0.1344799
53.8200035,0.1272138
53.8300018,0.1381423
53.8400040,0.1335033
53.8500023,0.1446753
53.8600044,0.1354599
53.8700027,0.1315157
53.8800011,0.1334824
53.8900032,0.1407142
53.9000015,0.1465364
53.9100037,0.1425030
53.9200020,0.1490276
53.9300041,0.1553407
53.9400024,0.1405720
53.9500008,0.1489545
53.9600029,0.1450196
53.9700012,0.1365219
53.9800034,0.1246412
53.9900017,0.1263716
54.0000038,0.1404053
54.0100021,0.1370489
54.0200043,0.1329614
54.0300026,0.1284286
54.0400009,0.1410912
54.0500031,0.1202969
54.0600014,0.1287034
54.0700035,0.1173443
54.0800018,0.1279605
54.0900040,0.1283595
54.1000023,0.1372712
54.1100044,0.1287898
54.1200027,0.1327192
54.1300011,0.1302512
54.1400032,0.1275016
54.1500015,0.1307079
54.1600037,0.1339769
54.1700020,0.1295002
54.1800041,0.1284728
54.1900024,0.1259398
54.2000008,0.1384250
54.2100029,0.1451600
54.2200012,0.1316502
54.2300034,0.1304664
54.2400017,0.1350494
54.2500038,0.1319126
54.2600021,0.1365413
54.2700043,0.1222530
54.2800026,0.1329289
54.2900009,0.1447935
54.3000031,0.1465641
54.3100014,0.1402645
54.3200035,0.1496031
54.3300018,0.1400032
54.3400040,0.1309207
54.3500023,0.1419925
54.3600044,0.1262567
54.3700027,0.1241273
54.3800011,0.1331740
54.3900032,0.1429888
54.4000015,0.1308249
54.4100037,0.1357004
54.4200020,0.1368121
54.4300041,0.1301932
54.4400024,0.1289750
54.4500008,0.1320477
54.4600029,0.1303366
54.4700012,0.1429102
54.4800034,0.1332477
54.4900017,0.1367041
54.5000038,0.1330476
54.5100021,0.1336852
54.5200043,0.1371688
54.5300026,0.1313584
54.5400009,0.1377250
54.5500031,0.1430385
54.5600014,0.1480391
54.5700035,0.1365458
54.5800018,0.1333848
54.5900040,0.1407838
54.6000023,0.1471325
54.6100044,0.1364616
54.6200027,0.1382835
54.6300011,0.1407280
54.6400032,0.1309250
54.6500015,0.1296594
54.6600037,0.1247753
54.6700020,0.1289319
54.6800041,0.1267295
54.6900024,0.1324303
54.7000008,0.1385724
54.7100029,0.1355999
54.7200012,0.1321782
54.7300034,0.1192623
54.7400017,0.1371228
54.7500038,0.1389057
54.7600021,0.1302250
54.7700043,0.1315408
54.7800026,0.1349406
54.7900009,0.1424889
54.8000031,0.1312537
54.8100014,0.1363875
54.8200035,0.1339726
54.8300018,0.1336138
54.8400040,0.1320112
54.8500023,0.1253655
54.8600044,0.1365681
54.8700027,0.1298986
54.8800011,0.1308136
54.8900032,0.1368944
54.9000015,0.1407990
54.9100037,0.1492074
54.9200020,0.1489327
54.9300041,0.1424293
54.9400024,0.1409031
54.9500008,0.1376724
54.9600029,0.1286688
54.9700012,0.1327994
54.9800034,0.1362382
54.9900017,0.1247669
55.0000038,0.1490547
55.0100021,0.1316377
55.0200043,0.1486807
55.0300026,0.1415233
55.0400009,0.1467324
55.0500031,0.1542710
55.0600014,0.1612517
55.0700035,0.1554338
55.0800018,0.1654597
55.0900040,0.1613948
55.1000023,0.1565581
55.1100044,0.1505876
55.1200027,0.1651962
55.1300011,0.1628199
55.1400032,0.1503032
55.1500015,0.1541207
55.1600037,0.1531748
55.1700020,0.1537336
55.1800041,0.1427334
55.1900024,0.1313552
55.2000008,0.1435754
55.2100029,0.1452342
55.2200012,0.1352062
55.2300034,0.1259647
55.2400017,0.1275744
55.2500038,0.1348187
55.2600021,0.1463127
55.2700043,0.1273074
55.2800026,0.1275608
55.2900009,0.1303972
55.3000031,0.1428461
55.3100014,0.1374793
55.3200035,0.1297952
55.3300018,0.1350222
55.3400040,0.1390015
55.3500023,0.1372886
55.3600044,0.1446806
55.3700027,0.1430260
55.3800011,0.1393372
55.3900032,0.1457492
55.4000015,0.1385317
55.4100037,0.1510787
55.4200020,0.1488503
55.4300041,0.1419508
55.4400024,0.1357172
55.4500008,0.1349598
55.4600029,0.1240806
55.4700012,0.1468910
55.4800034,0.1481110
55.4900017,0.1412611
55.5000038,0.1450664
55.5100021,0.1606485
55.5200043,0.1453071
55.5300026,0.1498102
55.5400009,0.1339690
55.5500031,0.1315487
55.5600014,0.1484099
55.5700035,0.1637926
55.5800018,0.1514079
55.5900040,0.1451858
55.6000023,0.1400441
55.6100044,0.1487300
55.6200027,0.1525281
55.6300011,0.1536675
55.6400032,0.1321211
55.6500015,0.1439014
55.6600037,0.1227538
55.6700020,0.1239600
55.6800041,0.1291549
55.6900024,0.1334923
55.7000008,0.1267539
55.7100029,0.1266544
55.7200012,0.1134751
55.7300034,0.1207241
55.7400017,0.1334739
55.7500038,0.1362979
55.7600021,0.1344016
55.7700043,0.1242062
55.7800026,0.1322457
55.7900009,0.1281177
55.8000031,0.1264843
55.8100014,0.1334988
55.8200035,0.1208923
55.8300018,0.1233194
55.8400040,0.1252668
55.8500023,0.1299279
55.8600044,0.1382954
55.8700027,0.1265806
55.8800011,0.1479835
55.8900032,0.1343165
55.9000015,0.1383808
55.9100037,0.1470877
55.9200020,0.1374276
55.9300041,0.1454053
55.9400024,0.1418556
55.9500008,0.1503450
55.9600029,0.1731175
55.9700012,0.1706299
55.9800034,0.1693676
55.9900017,0.1539970
56.0000038,0.1457533
56.0100021,0.1398685
56.0200043,0.1239355
56.0300026,0.1228814
56.0400009,0.1329610
56.0500031,0.1224229
56.0600014,0.1349704
56.0700035,0.1205149
56.0800018,0.1117832
56.0900040,0.1192951
56.1000023,0.1190840
56.1100044,0.1279716
56.1200027,0.1264337
56.1300011,0.1262641
56.1400032,0.1194677
56.1500015,0.1278582
56.1600037,0.1285196
56.1700020,0.1292565
56.1800041,0.1450900
56.1900024,0.1515834
56.2000008,0.1371455
56.2100029,0.1310606
56.2200012,0.1380970
56.2300034,0.1354918
56.2400017,0.1480812
56.2500038,0.1286239
56.2600021,0.1420758
56.2700043,0.1437182
56.2800026,0.1472247
56.2900009,0.1474419
56.3000031,0.1501486
56.3100014,0.1405545
56.3200035,0.1454669
56.3300018,0.1449959
56.3400040,0.1537220
56.3500023,0.1587163
56.3600044,0.1494494
56.3700027,0.1393221
56.3800011,0.1531603
56.3900032,0.1620295
56.4000015,0.1564974
56.4100037,0.1562489
56.4200020,0.1565161
56.4300041,0.1641044
56.4400024,0.1651177
56.4500046,0.1456704
56.4600029,0.1526054
56.4700012,0.1267702
56.4800034,0.1198751
56.4900017,0.1236839
56.5000038,0.1199053
56.5100021,0.1123137
56.5200043,0.1108818
56.5300026,0.1077494
56.5400009,0.1264123
56.5500031,0.1235478
56.5600014,0.1329604
56.5700035,0.1494256
56.5800018,0.1412489
56.5900040,0.1369767
56.6000023,0.1391054
56.6100044,0.1462470
56.6200027,0.1447132
56.6300011,0.1504974
56.6400032,0.1640372
56.6500015,0.1621063
56.6600037,0.1694901
56.6700020,0.1594974
56.6800041,0.1549237
56.6900024,0.1765883
56.7000046,0.1663621
56.7100029,0.1512198
56.7200012,0.1576183
56.7300034,0.1518443
56.7400017,0.1421218
56.7500038,0.1271525
56.7600021,0.1313547
56.7700043,0.1375637
56.7800026,0.1321504
56.7900009,0.1321962
56.8000031,0.1315318
56.8100014,0.1288475
56.8200035,0.1428063
56.8300018,0.1287491
56.8400040,0.1197335
56.8500023,0.1309741
56.8600044,0.1231238
56.8700027,0.1256777
56.8800011,0.1393445
56.8900032,0.1310925
56.9000015,0.1327968
56.9100037,0.1281865
56.9200020,0.1260087
56.9300041,0.1384393
56.9400024,0.1405643
56.9500046,0.1374773
56.9600029,0.1432764
56.9700012,0.1395622
56.9800034,0.1466288
56.9900017,0.1407603
57.0000038,0.1287429
57.0100021,0.1221372
57.0200043,0.1339300
57.0300026,0.1372166
57.0400009,0.1270592
57.0500031,0.1279769
57.0600014,0.1209903
57.0700035,0.1351150
57.0800018,0.1251629
57.0900040,0.1387971
57.1000023,0.1321113
57.1100044,0.1378318
57.1200027,0.1410715
57.1300011,0.1298120
57.1400032,0.1465171
57.1500015,0.1493059
57.1600037,0.1552721
57.1700020,0.1532029
57.1800041,0.1519844
57.1900024,0.1774848
57.2000046,0.1468987
57.2100029,0.1669996
57.2200012,0.1708102
57.2300034,0.1554748
57.2400017,0.1613270
57.2500038,0.1647192
57.2600021,0.1743981
57.2700043,0.1768046
57.2800026,0.1788459
57.2900009,0.1785125
57.3000031,0.1806917
57.3100014,0.1621574
57.3200035,0.1416757
57.3300018,0.1631059
57.3400040,0.1530252
57.3500023,0.1567485
57.3600044,0.1676671
57.3700027,0.1809625
57.3800011,0.1773579
57.3900032,0.1748383
57.4000015,0.1713485
57.4100037,0.1549859
57.4200020,0.1683546
57.4300041,0.1613772
57.4400024,0.1637662
57.4500046,0.1594705
57.4600029,0.1740813
57.4700012,0.1614735
57.4800034,0.1443843
57.4900017,0.1530852
57.5000038,0.1474459
57.5100021,0.1404887
57.5200043,0.1321880
57.5300026,0.1273281
57.5400009,0.1415499
57.5500031,0.1390751
57.5600014,0.1375436
57.5700035,0.1427866
57.5800018,0.1486901
57.5900040,0.1655732
57.6000023,0.1607870
57.6100044,0.1449221
57.6200027,0.1420745
57.6300011,0.1345392
57.6400032,0.1359650
57.6500015,0.1463610
57.6600037,0.1487126
57.6700020,0.1471871
57.6800041,0.1570268
57.6900024,0.1512355
57.7000046,0.1589576
57.7100029,0.1858491
57.7200012,0.1805283
57.7300034,0.1793862
57.7400017,0.1679821
57.7500038,0.1733359
57.7600021,0.1823337
57.7700043,0.1512418
57.7800026,0.1515881
57.7900009,0.1557025
57.8000031,0.1409137
57.8100014,0.1412846
57.8200035,0.1507151
57.8300018,0.1566854
57.8400040,0.1485948
57.8500023,0.1538512
57.8600044,0.1541074
57.8700027,0.1534273
57.8800011,0.1554219
57.8900032,0.1516639
57.9000015,0.1516180
57.9100037,0.1534701
57.9200020,0.1749745
57.9300041,0.1617595
57.9400024,0.1501433
57.9500046,0.1510338
57.9600029,0.1448178
57.9700012,0.1555042
57.9800034,0.1379291
57.9900017,0.1381964
58.0000038,0.1444880
58.0100021,0.1522283
58.0200043,0.1507027
58.0300026,0.1541089
58.0400009,0.1507042
58.0500031,0.1503636
58.0600014,0.1626802
58.0700035,0.1518902
58.0800018,0.1333840
58.0900040,0.1158322
58.1000023,0.1262806
58.1100044,0.1325575
58.1200027,0.1456608
58.1300011,0.1472285
58.1400032,0.1447871
58.1500015,0.1431574
58.1600037,0.1456541
58.1700020,0.1575617
58.1800041,0.1621947
58.1900024,0.1666845
58.2000046,0.1763780
58.2100029,0.1776884
58.2200012,0.1594486
58.2300034,0.1634905
58.2400017,0.1602675
58.2500038,0.1470579
58.2600021,0.1417188
58.2700043,0.1507719
58.2800026,0.1512337
58.2900009,0.1572851
58.3000031,0.1552549
58.3100014,0.1684815
58.3200035,0.1521590
58.3300018,0.1446989
58.3400040,0.1433448
58.3500023,0.1458699
58.3600044,0.1611852
58.3700027,0.1474554
58.3800011,0.1576989
58.3900032,0.1639233
58.4000015,0.1479244
58.4100037,0.1434658
58.4200020,0.1298461
58.4300041,0.1430227
58.4400024,0.1398447
58.4500046,0.1369823
58.4600029,0.1294655
58.4700012,0.1404413
58.4800034,0.1449798
58.4900017,0.1330135
58.5000038,0.1333219
58.5100021,0.1325710
58.5200043,0.1361672
58.5300026,0.1438983
58.5400009,0.1422753
58.5500031,0.1349487
58.5600014,0.1301941
58.5700035,0.1302819
58.5800018,0.1417755
58.5900040,0.1366801
58.6000023,0.1315457
58.6100044,0.1497690
58.6200027,0.1314511
58.6300011,0.1384633
58.6400032,0.1357206
58.6500015,0.1431026
58.6600037,0.1505253
58.6700020,0.1586804
58.6800041,0.1394982
58.6900024,0.1279681
58.7000046,0.1454030
58.7100029,0.1495074
58.7200012,0.1328294
58.7300034,0.1415485
58.7400017,0.1463344
58.7500038,0.1257841
58.7600021,0.1368060
58.7700043,0.1350579
58.7800026,0.1356032
58.7900009,0.1352252
58.8000031,0.1300606
58.8100014,0.1359914
58.8200035,0.1373843
58.8300018,0.1281866
58.8400040,0.1282102
58.8500023,0.1327020
58.8600044,0.1261869
58.8700027,0.1273298
58.8800011,0.1371122
58.8900032,0.1337191
58.9000015,0.1230021
58.9100037,0.1393598
58.9200020,0.1328752
58.9300041,0.1299392
58.9400024,0.1338467
58.9500046,0.1282245
58.9600029,0.1435605
58.9700012,0.1573237
58.9800034,0.1465506
58.9900017,0.1444147
59.0000038,0.1551667
59.0100021,0.1686019
59.0200043,0.1747963
59.0300026,0.1709525
59.0400009,0.1647043
59.0500031,0.1470768
59.0600014,0.1732786
59.0700035,0.1806574
59.0800018,0.1485713
59.0900040,0.1512655
59.1000023,0.1624733
59.1100044,0.1694445
59.1200027,0.1688630
59.1300011,0.1688818
59.1400032,0.1470088
59.1500015,0.1407372
59.1600037,0.1666607
59.1700020,0.1692500
59.1800041,0.1638765
59.1900024,0.1595306
59.2000046,0.1439761
59.2100029,0.1424166
59.2200012,0.1284476
59.2300034,0.1541099
59.2400017,0.1469141
59.2500038,0.1557172
59.2600021,0.1556840
59.2700043,0.1694256
59.2800026,0.1713488
59.2900009,0.1572440
59.3000031,0.1640437
59.3100014,0.1496897
59.3200035,0.1521915
59.3300018,0.1348329
59.3400040,0.1229568
59.3500023,0.1375656
59.3600044,0.1399486
59.3700027,0.1315649
59.3800011,0.1239101
59.3900032,0.1242220
59.4000015,0.1506260
59.4100037,0.1503803
